time	V(triangle)
2.939741549959997e-002	-3.698537e-001
2.939751881698050e-002	-3.698101e-001
2.939772545174156e-002	-3.698571e-001
2.939797918674209e-002	-3.700838e-001
2.939826870478601e-002	-3.710582e-001
2.939843752660452e-002	-3.721862e-001
2.939853416641543e-002	-3.727049e-001
2.939872411364568e-002	-3.733464e-001
2.939886516885209e-002	-3.739212e-001
2.939901601044641e-002	-3.745534e-001
2.939921499625671e-002	-3.753852e-001
2.939961296787731e-002	-3.771367e-001
2.940000000000000e-002	-3.788973e-001
2.940000218391958e-002	-3.793830e-001
2.940000655175875e-002	-3.802999e-001
2.940001528743708e-002	-3.818691e-001
2.940002819577577e-002	-3.834889e-001
2.940004195598750e-002	-3.843909e-001
2.940005272377497e-002	-3.846911e-001
2.940006591993725e-002	-3.849544e-001
2.940008039247752e-002	-3.852605e-001
2.940010035030374e-002	-3.855109e-001
2.940012296921134e-002	-3.854664e-001
2.940014964022407e-002	-3.851867e-001
2.940018180812049e-002	-3.848165e-001
2.940022052852621e-002	-3.844628e-001
2.940029796933767e-002	-3.841197e-001
2.940036966032728e-002	-3.841915e-001
2.940044813323813e-002	-3.845386e-001
2.940054708414358e-002	-3.850361e-001
2.940070400864975e-002	-3.857524e-001
2.970668749999725e-002	-1.687765e+000
2.971200000000000e-002	-1.710372e+000
2.971202533406105e-002	-1.713180e+000
2.971207600218315e-002	-1.716573e+000
2.971209937229805e-002	-1.717054e+000
2.971211699284729e-002	-1.717023e+000
2.971214180518794e-002	-1.716970e+000
2.971216991156208e-002	-1.716732e+000
2.971219980135474e-002	-1.716383e+000
2.971223799719826e-002	-1.716062e+000
2.971227777570815e-002	-1.715906e+000
2.971234500426515e-002	-1.715949e+000
2.971245790496974e-002	-1.716418e+000
2.971267128090913e-002	-1.717489e+000
2.971289313103385e-002	-1.718460e+000
2.971315909296796e-002	-1.719628e+000
2.971344870478353e-002	-1.720998e+000
2.971402792841468e-002	-1.723240e+000
2.971424111399545e-002	-1.723392e+000
2.971439175747720e-002	-1.723388e+000
2.971452386615659e-002	-1.723487e+000
2.971466503822307e-002	-1.723475e+000
2.971491595439291e-002	-1.723236e+000
2.971532593950074e-002	-1.721862e+000
2.971553211967437e-002	-1.720588e+000
2.971563912400450e-002	-1.720160e+000
2.971572194307953e-002	-1.719968e+000
2.971593762971307e-002	-1.719092e+000
2.971618410008339e-002	-1.718036e+000
2.971654662432501e-002	-1.716495e+000
2.971667354964507e-002	-1.715940e+000
2.971674792184663e-002	-1.715597e+000
2.971683013493639e-002	-1.715208e+000
2.971687475284977e-002	-1.714994e+000
2.971692797735305e-002	-1.714724e+000
2.971696240371267e-002	-1.714565e+000
2.971700000000000e-002	-1.714369e+000
2.971700109363783e-002	-1.714145e+000
2.971700328091349e-002	-1.713685e+000
2.971700765546481e-002	-1.712785e+000
2.971701488623562e-002	-1.711504e+000
2.971702863631257e-002	-1.709784e+000
2.971704155637830e-002	-1.708919e+000
2.971705265460046e-002	-1.708606e+000
2.971706602398372e-002	-1.708336e+000
2.971708060041485e-002	-1.708031e+000
2.971710085329705e-002	-1.707784e+000
2.971712374160942e-002	-1.707834e+000
2.971715050463343e-002	-1.708117e+000
2.971718299434798e-002	-1.708492e+000
2.971722200828755e-002	-1.708846e+000
2.971730003616670e-002	-1.709182e+000
2.971737158713610e-002	-1.709102e+000
2.971745030836514e-002	-1.708750e+000
2.971754928947153e-002	-1.708253e+000
2.971770798590730e-002	-1.707530e+000
3.001831299998563e-002	-4.284036e-001
3.002000000000000e-002	-4.212236e-001
3.002000776072417e-002	-4.197919e-001
3.002002328217251e-002	-4.174606e-001
3.002003959199436e-002	-4.159620e-001
3.002005579967779e-002	-4.153173e-001
3.002006835832896e-002	-4.150596e-001
3.002008541480668e-002	-4.147373e-001
3.002010689482335e-002	-4.144956e-001
3.002013105520034e-002	-4.145546e-001
3.002015971042719e-002	-4.148430e-001
3.002019192478983e-002	-4.151751e-001
3.002023443554377e-002	-4.154964e-001
3.002030999489656e-002	-4.157060e-001
3.002038736259151e-002	-4.155343e-001
3.002046742870854e-002	-4.151350e-001
3.002056959639438e-002	-4.145983e-001
3.002093837976712e-002	-4.129374e-001
3.002121042476874e-002	-4.117291e-001
3.002166976881308e-002	-4.095013e-001
3.002206084777621e-002	-4.081592e-001
3.002223244825875e-002	-4.082768e-001
3.002233161942482e-002	-4.083109e-001
3.002241837472858e-002	-4.081637e-001
3.002251213040566e-002	-4.081018e-001
3.002265487188259e-002	-4.081119e-001
3.002285198409160e-002	-4.082201e-001
3.002311498444132e-002	-4.086208e-001
3.002329716284514e-002	-4.094660e-001
3.002349572272735e-002	-4.107329e-001
3.002363481773352e-002	-4.113494e-001
3.002376527458575e-002	-4.118031e-001
3.002390422527877e-002	-4.123759e-001
3.002418212666479e-002	-4.135434e-001
3.002462296772610e-002	-4.154332e-001
3.002475058530095e-002	-4.160070e-001
3.002492028558029e-002	-4.168280e-001
3.002500000000000e-002	-4.172192e-001
3.002500116200547e-002	-4.174578e-001
3.002500348601644e-002	-4.179462e-001
3.002500813403836e-002	-4.188972e-001
3.002501580166724e-002	-4.202362e-001
3.002502932246826e-002	-4.218717e-001
3.002504263517760e-002	-4.227148e-001
3.002505352256041e-002	-4.230086e-001
3.002506720376404e-002	-4.232849e-001
3.002508189273815e-002	-4.235887e-001
3.002510216521636e-002	-4.238189e-001
3.002512495154088e-002	-4.237529e-001
3.002515043259107e-002	-4.234786e-001
3.002518290428177e-002	-4.231045e-001
3.002522292491469e-002	-4.227350e-001
3.002529323485823e-002	-4.224161e-001
3.002536586526651e-002	-4.224806e-001
3.002544399001024e-002	-4.228157e-001
3.002554340816040e-002	-4.233149e-001
3.002569409926482e-002	-4.240059e-001
3.033168749999726e-002	-1.726062e+000
3.033700000000000e-002	-1.748668e+000
3.033702533220203e-002	-1.751477e+000
3.033707599660611e-002	-1.754869e+000
3.033709936252472e-002	-1.755350e+000
3.033711698013822e-002	-1.755319e+000
3.033714178782483e-002	-1.755266e+000
3.033716988319665e-002	-1.755028e+000
3.033719976449267e-002	-1.754680e+000
3.033723793875799e-002	-1.754359e+000
3.033727770119745e-002	-1.754202e+000
3.033734493153040e-002	-1.754245e+000
3.033745796186620e-002	-1.754715e+000
3.033767137033204e-002	-1.755786e+000
3.033789327437243e-002	-1.756757e+000
3.033815930203519e-002	-1.757925e+000
3.033844898109605e-002	-1.759295e+000
3.033902833921776e-002	-1.761537e+000
3.033924154238527e-002	-1.761688e+000
3.033939200886222e-002	-1.761684e+000
3.033952375236158e-002	-1.761783e+000
3.033966459743535e-002	-1.761771e+000
3.033991393416683e-002	-1.761538e+000
3.034032100159754e-002	-1.760186e+000
3.034052298844782e-002	-1.758931e+000
3.034062913125267e-002	-1.758494e+000
3.034071234746604e-002	-1.758298e+000
3.034093315377348e-002	-1.757405e+000
3.034118940949421e-002	-1.756309e+000
3.034156232445119e-002	-1.754752e+000
3.034157327655248e-002	-1.754651e+000
3.034158787935420e-002	-1.754581e+000
3.034160257202730e-002	-1.754537e+000
3.034163195737349e-002	-1.754431e+000
3.034166861721108e-002	-1.754263e+000
3.034195921824555e-002	-1.752874e+000
3.034200000000000e-002	-1.752675e+000
3.034200108789393e-002	-1.752450e+000
3.034200326368178e-002	-1.751991e+000
3.034200761525747e-002	-1.751098e+000
3.034201552837461e-002	-1.749700e+000
3.034202876837149e-002	-1.748065e+000
3.034204209978045e-002	-1.747197e+000
3.034205299945020e-002	-1.746894e+000
3.034206642432466e-002	-1.746624e+000
3.034208100263470e-002	-1.746320e+000
3.034210123010379e-002	-1.746077e+000
3.034212404399869e-002	-1.746132e+000
3.034215024005415e-002	-1.746411e+000
3.034218271045672e-002	-1.746785e+000
3.034222195941007e-002	-1.747141e+000
3.034230045731676e-002	-1.747478e+000
3.034237172647726e-002	-1.747398e+000
3.034245059497782e-002	-1.747045e+000
3.034254953266846e-002	-1.746548e+000
3.034270881350194e-002	-1.745823e+000
3.064399646166063e-002	-4.637915e-001
3.064500000000000e-002	-4.595169e-001
3.064500466517459e-002	-4.585792e-001
3.064501399552378e-002	-4.568718e-001
3.064502534881707e-002	-4.552968e-001
3.064503859564968e-002	-4.542340e-001
3.064505183724528e-002	-4.537413e-001
3.064508013947868e-002	-4.531105e-001
3.064510279706079e-002	-4.528040e-001
3.064512644875476e-002	-4.528214e-001
3.064515527551173e-002	-4.530929e-001
3.064518873918381e-002	-4.534393e-001
3.064522956856575e-002	-4.537564e-001
3.064531122732965e-002	-4.540009e-001
3.064538502176598e-002	-4.538470e-001
3.064546592599670e-002	-4.534406e-001
3.064556735603997e-002	-4.529057e-001
3.064593456178970e-002	-4.512503e-001
3.064620762433211e-002	-4.500399e-001
3.064663314746784e-002	-4.479761e-001
3.064704997689625e-002	-4.464894e-001
3.064722573144081e-002	-4.465607e-001
3.064733074682595e-002	-4.465912e-001
3.064742210838452e-002	-4.464498e-001
3.064752077899941e-002	-4.463954e-001
3.064767156812866e-002	-4.464159e-001
3.064787164487734e-002	-4.465280e-001
3.064812524600847e-002	-4.469621e-001
3.064831527235738e-002	-4.478844e-001
3.064850130946931e-002	-4.490650e-001
3.064863002137411e-002	-4.496314e-001
3.064890326836410e-002	-4.506681e-001
3.064917042099487e-002	-4.517894e-001
3.064951466461883e-002	-4.532430e-001
3.064971781648557e-002	-4.541791e-001
3.065000000000000e-002	-4.555044e-001
3.065000181642871e-002	-4.558878e-001
3.065000544928614e-002	-4.566453e-001
3.065001271500099e-002	-4.580118e-001
3.065002491972632e-002	-4.597530e-001
3.065003723906781e-002	-4.607679e-001
3.065004980911434e-002	-4.612145e-001
3.065006223808015e-002	-4.614717e-001
3.065007672362330e-002	-4.617706e-001
3.065009914855676e-002	-4.620821e-001
3.065012260358331e-002	-4.620617e-001
3.065015562616434e-002	-4.617129e-001
3.065018758666643e-002	-4.613469e-001
3.065022739592189e-002	-4.610030e-001
3.065030701443281e-002	-4.607104e-001
3.065038344136797e-002	-4.608337e-001
3.065046058256309e-002	-4.611927e-001
3.065055941684958e-002	-4.616870e-001
3.065074211263603e-002	-4.625072e-001
3.095700000000000e-002	-1.765687e+000
3.096200000000000e-002	-1.786960e+000
3.096202394399281e-002	-1.789710e+000
3.096207183197845e-002	-1.793079e+000
3.096209513047166e-002	-1.793612e+000
3.096211223389608e-002	-1.793608e+000
3.096213671736516e-002	-1.793589e+000
3.096216351174001e-002	-1.793387e+000
3.096219256949939e-002	-1.793042e+000
3.096222716054582e-002	-1.792721e+000
3.096226473684120e-002	-1.792539e+000
3.096233505429684e-002	-1.792542e+000
3.096247568920811e-002	-1.793101e+000
3.096270060092317e-002	-1.794218e+000
3.096293521378704e-002	-1.795235e+000
3.096322196550500e-002	-1.796505e+000
3.096353089060085e-002	-1.797941e+000
3.096414874079256e-002	-1.799933e+000
3.096437627241779e-002	-1.799882e+000
3.096450189351924e-002	-1.799957e+000
3.096458871423630e-002	-1.800109e+000
3.096468789611682e-002	-1.800100e+000
3.096480208365936e-002	-1.800033e+000
3.096501639305652e-002	-1.799801e+000
3.096524138407671e-002	-1.799039e+000
3.096538372310108e-002	-1.798047e+000
3.096547196322533e-002	-1.797498e+000
3.096566461922262e-002	-1.796772e+000
3.096580078337510e-002	-1.796231e+000
3.096592503133271e-002	-1.795713e+000
3.096612113410501e-002	-1.794899e+000
3.096651333964960e-002	-1.793189e+000
3.096700000000000e-002	-1.790980e+000
3.096700258493026e-002	-1.790433e+000
3.096700775479077e-002	-1.789384e+000
3.096701809451180e-002	-1.787585e+000
3.096702847826902e-002	-1.786372e+000
3.096704461196209e-002	-1.785434e+000
3.096705501018419e-002	-1.785154e+000
3.096706861852241e-002	-1.784883e+000
3.096708339128677e-002	-1.784582e+000
3.096710370521914e-002	-1.784371e+000
3.096712640320785e-002	-1.784454e+000
3.096715143532826e-002	-1.784728e+000
3.096718307836660e-002	-1.785088e+000
3.096722605200335e-002	-1.785477e+000
3.096729643208210e-002	-1.785776e+000
3.096737011795656e-002	-1.785693e+000
3.096744834780143e-002	-1.785350e+000
3.096754792853747e-002	-1.784851e+000
3.096770554775934e-002	-1.784133e+000
3.126468749999726e-002	-5.204232e-001
3.127000000000000e-002	-4.978186e-001
3.127002531912613e-002	-4.950096e-001
3.127007595737839e-002	-4.916160e-001
3.127009930456587e-002	-4.911349e-001
3.127011691316167e-002	-4.911655e-001
3.127014170869547e-002	-4.912181e-001
3.127016976307093e-002	-4.914554e-001
3.127019961735681e-002	-4.918034e-001
3.127023769491961e-002	-4.921244e-001
3.127027739242925e-002	-4.922819e-001
3.127034465219053e-002	-4.922400e-001
3.127045821213399e-002	-4.917687e-001
3.127067175513937e-002	-4.906969e-001
3.127089389178438e-002	-4.897248e-001
3.127116024816398e-002	-4.885550e-001
3.127145025966105e-002	-4.871822e-001
3.127174758460228e-002	-4.856990e-001
3.127206990034905e-002	-4.847413e-001
3.127224840793919e-002	-4.848652e-001
3.127235139938714e-002	-4.848728e-001
3.127244691688576e-002	-4.847310e-001
3.127254771360490e-002	-4.846885e-001
3.127270609466936e-002	-4.847268e-001
3.127293551372234e-002	-4.848717e-001
3.127318021290038e-002	-4.854464e-001
3.127333366518446e-002	-4.863518e-001
3.127345222890830e-002	-4.871251e-001
3.127358247412054e-002	-4.877104e-001
3.127400186362875e-002	-4.893808e-001
3.127424199183725e-002	-4.903883e-001
3.127459979952248e-002	-4.919271e-001
3.127479940742570e-002	-4.928501e-001
3.127480531545222e-002	-4.928715e-001
3.127482894755833e-002	-4.929737e-001
3.127492347598275e-002	-4.934362e-001
3.127500000000000e-002	-4.938105e-001
3.127500115170397e-002	-4.940483e-001
3.127500345511193e-002	-4.945338e-001
3.127500806192784e-002	-4.954771e-001
3.127501593996106e-002	-4.968530e-001
3.127502931294642e-002	-4.984655e-001
3.127504279461033e-002	-4.993121e-001
3.127505362365731e-002	-4.996033e-001
3.127506732159821e-002	-4.998802e-001
3.127508201697919e-002	-5.001844e-001
3.127510227626461e-002	-5.004129e-001
3.127512503400504e-002	-5.003453e-001
3.127515045992393e-002	-5.000711e-001
3.127518282814500e-002	-4.996983e-001
3.127522309668136e-002	-4.993265e-001
3.127529322196161e-002	-4.990087e-001
3.127536580625906e-002	-4.990733e-001
3.127544393760106e-002	-4.994085e-001
3.127554332286144e-002	-4.999074e-001
3.127569417456147e-002	-5.005991e-001
3.158168749999726e-002	-1.802655e+000
3.158700000000000e-002	-1.825261e+000
3.158702533146415e-002	-1.828069e+000
3.158707599439246e-002	-1.831462e+000
3.158709935923523e-002	-1.831943e+000
3.158711697627335e-002	-1.831912e+000
3.158714178318174e-002	-1.831859e+000
3.158716987599239e-002	-1.831621e+000
3.158719975555638e-002	-1.831273e+000
3.158723792398605e-002	-1.830952e+000
3.158727768243847e-002	-1.830795e+000
3.158734491422784e-002	-1.830838e+000
3.158745797700625e-002	-1.831308e+000
3.158767139370611e-002	-1.832379e+000
3.158789331184458e-002	-1.833350e+000
3.158815935898164e-002	-1.834519e+000
3.158844905776309e-002	-1.835889e+000
3.158902845532598e-002	-1.838130e+000
3.158924166411858e-002	-1.838281e+000
3.158939208123403e-002	-1.838277e+000
3.158952372255282e-002	-1.838376e+000
3.158966447615146e-002	-1.838364e+000
3.158991337258437e-002	-1.838133e+000
3.159031963375502e-002	-1.836787e+000
3.159052054915996e-002	-1.835536e+000
3.159062648089871e-002	-1.835097e+000
3.159070982768004e-002	-1.834900e+000
3.159093213402354e-002	-1.834001e+000
3.159119122441127e-002	-1.832894e+000
3.159156714153137e-002	-1.831255e+000
3.159200000000000e-002	-1.829202e+000
3.159200241932094e-002	-1.828683e+000
3.159200725796282e-002	-1.827717e+000
3.159201693524658e-002	-1.826097e+000
3.159203102782140e-002	-1.824503e+000
3.159204581689341e-002	-1.823665e+000
3.159205687251280e-002	-1.823390e+000
3.159207165673211e-002	-1.823098e+000
3.159208717979564e-002	-1.822813e+000
3.159210862585917e-002	-1.822662e+000
3.159213205578335e-002	-1.822802e+000
3.159215780911794e-002	-1.823100e+000
3.159218972308594e-002	-1.823454e+000
3.159224267890150e-002	-1.823881e+000
3.159231689902783e-002	-1.824082e+000
3.159239416982158e-002	-1.823900e+000
3.159247865081187e-002	-1.823494e+000
3.159258319376489e-002	-1.822977e+000
3.159275597491351e-002	-1.822214e+000
3.189000000000000e-002	-5.573901e-001
3.189500000000000e-002	-5.361086e-001
3.189502399819768e-002	-5.333607e-001
3.189507199459304e-002	-5.299959e-001
3.189509527399150e-002	-5.294651e-001
3.189511242336871e-002	-5.294688e-001
3.189513691684022e-002	-5.294901e-001
3.189516392604787e-002	-5.296957e-001
3.189519311876380e-002	-5.300412e-001
3.189522814000295e-002	-5.303629e-001
3.189526597526791e-002	-5.305429e-001
3.189533606651749e-002	-5.305347e-001
3.189547624901665e-002	-5.299737e-001
3.189570227922783e-002	-5.288516e-001
3.189593621294309e-002	-5.278379e-001
3.189622292273747e-002	-5.265678e-001
3.189653134769747e-002	-5.250418e-001
3.189690810788001e-002	-5.233231e-001
3.189709310134084e-002	-5.230295e-001
3.189730255633898e-002	-5.230836e-001
3.189751113607893e-002	-5.230306e-001
3.189772302913107e-002	-5.230339e-001
3.189794516418190e-002	-5.232454e-001
3.189829473535380e-002	-5.244207e-001
3.189847852778467e-002	-5.256093e-001
3.189858141220843e-002	-5.261051e-001
3.189867421060558e-002	-5.263544e-001
3.189896166313570e-002	-5.275067e-001
3.189925886161326e-002	-5.287603e-001
3.189956496399300e-002	-5.300984e-001
3.190000000000000e-002	-5.321549e-001
3.190000241711676e-002	-5.326712e-001
3.190000725135029e-002	-5.336404e-001
3.190001691981734e-002	-5.352766e-001
3.190003060974529e-002	-5.368510e-001
3.190004509844227e-002	-5.376889e-001
3.190005606165231e-002	-5.379650e-001
3.190007046955878e-002	-5.382490e-001
3.190008571102548e-002	-5.385383e-001
3.190010670950125e-002	-5.387117e-001
3.190012986760813e-002	-5.385921e-001
3.190015537641582e-002	-5.383024e-001
3.190018725084926e-002	-5.379434e-001
3.190023531329702e-002	-5.375337e-001
3.190030657015059e-002	-5.372903e-001
3.190038139802783e-002	-5.374249e-001
3.190046227763793e-002	-5.377979e-001
3.190056428346174e-002	-5.383063e-001
3.190072804995855e-002	-5.390410e-001
3.220668749999726e-002	-1.840951e+000
3.221200000000000e-002	-1.863554e+000
3.221202530795060e-002	-1.866364e+000
3.221207592385180e-002	-1.869758e+000
3.221209926276425e-002	-1.870239e+000
3.221211685658378e-002	-1.870209e+000
3.221214163595224e-002	-1.870157e+000
3.221216963213762e-002	-1.869920e+000
3.221219944334607e-002	-1.869573e+000
3.221223740690647e-002	-1.869252e+000
3.221227702059804e-002	-1.869093e+000
3.221234427787841e-002	-1.869134e+000
3.221245855251945e-002	-1.869607e+000
3.221267228891721e-002	-1.870680e+000
3.221289472152426e-002	-1.871653e+000
3.221316144057254e-002	-1.872825e+000
3.221345181734585e-002	-1.874197e+000
3.221403257089246e-002	-1.876431e+000
3.221424600358076e-002	-1.876574e+000
3.221439472129211e-002	-1.876572e+000
3.221452289548182e-002	-1.876674e+000
3.221466053293091e-002	-1.876664e+000
3.221489505341676e-002	-1.876479e+000
3.221527581026909e-002	-1.875336e+000
3.221545791459721e-002	-1.874177e+000
3.221556309172936e-002	-1.873647e+000
3.221565993643720e-002	-1.873373e+000
3.221597181137712e-002	-1.872118e+000
3.221621226463000e-002	-1.871109e+000
3.221651909349424e-002	-1.869772e+000
3.221700000000000e-002	-1.867502e+000
3.221700260462880e-002	-1.866940e+000
3.221700781388639e-002	-1.865906e+000
3.221701823240156e-002	-1.864218e+000
3.221703329488591e-002	-1.862639e+000
3.221704869950329e-002	-1.861876e+000
3.221705974896887e-002	-1.861629e+000
3.221707696400806e-002	-1.861293e+000
3.221709323563492e-002	-1.861041e+000
3.221711686836930e-002	-1.860986e+000
3.221714159332281e-002	-1.861204e+000
3.221717007547304e-002	-1.861544e+000
3.221720241774975e-002	-1.861876e+000
3.221726710230317e-002	-1.862262e+000
3.221736604483168e-002	-1.862270e+000
3.221746051643846e-002	-1.861892e+000
3.221756555825316e-002	-1.861357e+000
3.221769031817730e-002	-1.860787e+000
3.221916056765171e-002	-1.854537e+000
3.222063081712611e-002	-1.848286e+000
3.222210106660052e-002	-1.842033e+000
3.222357131607492e-002	-1.835778e+000
3.222504156554933e-002	-1.829522e+000
3.222651181502374e-002	-1.823264e+000
3.222798206449815e-002	-1.817004e+000
3.251717764305593e-002	-5.864204e-001
3.252000000000000e-002	-5.744048e-001
3.252001326579367e-002	-5.723567e-001
3.252003979738100e-002	-5.697364e-001
3.252008487490047e-002	-5.679612e-001
3.252010113596965e-002	-5.677761e-001
3.252012472332280e-002	-5.676996e-001
3.252014873159997e-002	-5.678135e-001
3.252017187349364e-002	-5.681163e-001
3.252019716767848e-002	-5.684219e-001
3.252022655208336e-002	-5.686525e-001
3.252028532089313e-002	-5.688971e-001
3.252034819556551e-002	-5.688559e-001
3.252043675784117e-002	-5.684753e-001
3.252065580997813e-002	-5.673677e-001
3.252087632898516e-002	-5.663947e-001
3.252114830655134e-002	-5.652013e-001
3.252144372294621e-002	-5.637959e-001
3.252181777509916e-002	-5.619583e-001
3.252207197435191e-002	-5.613155e-001
3.252227449389256e-002	-5.614462e-001
3.252238499491193e-002	-5.614336e-001
3.252250856580478e-002	-5.612945e-001
3.252262094994709e-002	-5.612866e-001
3.252282497407245e-002	-5.613893e-001
3.252314536891192e-002	-5.619593e-001
3.252333244095525e-002	-5.628797e-001
3.252353474213943e-002	-5.640959e-001
3.252368821079877e-002	-5.647234e-001
3.252395265918603e-002	-5.657621e-001
3.252412766613627e-002	-5.664971e-001
3.252462154000630e-002	-5.686216e-001
3.252482379724909e-002	-5.695535e-001
3.252500000000000e-002	-5.704069e-001
3.252500145802872e-002	-5.707078e-001
3.252500437408617e-002	-5.713146e-001
3.252501020620106e-002	-5.724626e-001
3.252501992622183e-002	-5.740256e-001
3.252503264904215e-002	-5.753148e-001
3.252504863063210e-002	-5.760661e-001
3.252506097649491e-002	-5.763485e-001
3.252507667378460e-002	-5.766684e-001
3.252509421031129e-002	-5.769386e-001
3.252511942395452e-002	-5.769727e-001
3.252514511425739e-002	-5.767315e-001
3.252517551395754e-002	-5.763700e-001
3.252520840029678e-002	-5.760415e-001
3.252527417297526e-002	-5.757000e-001
3.252539301376110e-002	-5.757945e-001
3.252549112662543e-002	-5.762231e-001
3.252559716457285e-002	-5.767606e-001
3.252573477241659e-002	-5.773722e-001
3.252669428937326e-002	-5.814422e-001
3.283200000000000e-002	-1.880577e+000
3.283700000000000e-002	-1.901849e+000
3.283702393603560e-002	-1.904600e+000
3.283707180810679e-002	-1.907969e+000
3.283709501739663e-002	-1.908501e+000
3.283711209602982e-002	-1.908498e+000
3.283713650638517e-002	-1.908480e+000
3.283716324555083e-002	-1.908279e+000
3.283719224795544e-002	-1.907935e+000
3.283722673519805e-002	-1.907614e+000
3.283726423653468e-002	-1.907431e+000
3.283733476002636e-002	-1.907432e+000
3.283747580700974e-002	-1.907991e+000
3.283770068306494e-002	-1.909108e+000
3.283793557091828e-002	-1.910127e+000
3.283822262819994e-002	-1.911398e+000
3.283853191246215e-002	-1.912835e+000
3.283915048098657e-002	-1.914824e+000
3.283937782682547e-002	-1.914770e+000
3.283950320865862e-002	-1.914846e+000
3.283958972584589e-002	-1.914999e+000
3.283968861862498e-002	-1.914990e+000
3.283980234484599e-002	-1.914923e+000
3.284001630592512e-002	-1.914691e+000
3.284024123089302e-002	-1.913929e+000
3.284038330783590e-002	-1.912939e+000
3.284047148470881e-002	-1.912390e+000
3.284066401778278e-002	-1.911664e+000
3.284080007503373e-002	-1.911124e+000
3.284092423447724e-002	-1.910606e+000
3.284112072637854e-002	-1.909790e+000
3.284151371018112e-002	-1.908077e+000
3.284200000000000e-002	-1.905870e+000
3.284200258333240e-002	-1.905324e+000
3.284200774999719e-002	-1.904275e+000
3.284201808332678e-002	-1.902477e+000
3.284202846536179e-002	-1.901263e+000
3.284204459168998e-002	-1.900325e+000
3.284205498955298e-002	-1.900044e+000
3.284206859045739e-002	-1.899774e+000
3.284208335899261e-002	-1.899472e+000
3.284210366885935e-002	-1.899261e+000
3.284212636588255e-002	-1.899343e+000
3.284215140044936e-002	-1.899617e+000
3.284218305217013e-002	-1.899978e+000
3.284222596041540e-002	-1.900366e+000
3.284229635738477e-002	-1.900666e+000
3.284237004075449e-002	-1.900583e+000
3.284244825520883e-002	-1.900241e+000
3.284254782764295e-002	-1.899741e+000
3.284270536251874e-002	-1.899024e+000
3.313968749999726e-002	-6.353129e-001
3.314500000000000e-002	-6.127083e-001
3.314502531931837e-002	-6.098992e-001
3.314507595795512e-002	-6.065057e-001
3.314509930532188e-002	-6.060246e-001
3.314511691410219e-002	-6.060551e-001
3.314514170983992e-002	-6.061077e-001
3.314516976499324e-002	-6.063451e-001
3.314519961982575e-002	-6.066931e-001
3.314523769903460e-002	-6.070141e-001
3.314527739770616e-002	-6.071717e-001
3.314534465729749e-002	-6.071296e-001
3.314545820747555e-002	-6.066583e-001
3.314567174788337e-002	-6.055866e-001
3.314589388037867e-002	-6.046146e-001
3.314616023134704e-002	-6.034448e-001
3.314645023738992e-002	-6.020499e-001
3.314687699392181e-002	-6.000521e-001
3.314709443857099e-002	-5.996158e-001
3.314736004103825e-002	-5.996924e-001
3.314751092522497e-002	-5.996507e-001
3.314768524385756e-002	-5.995991e-001
3.314784241995031e-002	-5.996815e-001
3.314809027101815e-002	-6.000485e-001
3.314829792202170e-002	-6.009533e-001
3.314854951341285e-002	-6.025133e-001
3.314866559753477e-002	-6.029748e-001
3.314877073410177e-002	-6.032962e-001
3.314901029358713e-002	-6.042988e-001
3.314926625185393e-002	-6.053782e-001
3.314952415682760e-002	-6.065060e-001
3.315000000000000e-002	-6.087399e-001
3.315000256964376e-002	-6.092928e-001
3.315000770893128e-002	-6.103194e-001
3.315001798750633e-002	-6.120180e-001
3.315003233324641e-002	-6.135751e-001
3.315004721244792e-002	-6.143492e-001
3.315005810776603e-002	-6.146006e-001
3.315007519286340e-002	-6.149364e-001
3.315009057762001e-002	-6.151968e-001
3.315011283295626e-002	-6.152969e-001
3.315013652616847e-002	-6.151158e-001
3.315016266748076e-002	-6.148065e-001
3.315019436275039e-002	-6.144693e-001
3.315025775328964e-002	-6.140281e-001
3.315034275094543e-002	-6.139235e-001
3.315042745254352e-002	-6.142137e-001
3.315053080689105e-002	-6.147372e-001
3.315063953174631e-002	-6.152520e-001
3.345747299423465e-002	-1.920887e+000
3.346200000000000e-002	-1.940157e+000
3.346202168977056e-002	-1.942788e+000
3.346206506931167e-002	-1.946091e+000
3.346208861692396e-002	-1.946728e+000
3.346210496412366e-002	-1.946771e+000
3.346212916327329e-002	-1.946804e+000
3.346215523279534e-002	-1.946649e+000
3.346218325740890e-002	-1.946317e+000
3.346221424896385e-002	-1.946000e+000
3.346224975036189e-002	-1.945789e+000
3.346232075315796e-002	-1.945723e+000
3.346246275875009e-002	-1.946217e+000
3.346267455408537e-002	-1.947284e+000
3.346285985048100e-002	-1.948099e+000
3.346313018715226e-002	-1.949277e+000
3.346341661175436e-002	-1.950631e+000
3.346398946095855e-002	-1.952954e+000
3.346421125474371e-002	-1.953204e+000
3.346439164586776e-002	-1.953183e+000
3.346458703362600e-002	-1.953251e+000
3.346479317485813e-002	-1.953178e+000
3.346520545732240e-002	-1.952249e+000
3.346540092367653e-002	-1.951167e+000
3.346553323000792e-002	-1.950429e+000
3.346583886585702e-002	-1.949263e+000
3.346615525184846e-002	-1.947938e+000
3.346648424471822e-002	-1.946548e+000
3.346667490980073e-002	-1.945692e+000
3.346700000000000e-002	-1.944167e+000
3.346700197433240e-002	-1.943753e+000
3.346700592299720e-002	-1.942938e+000
